"","objid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","specobjid","class","redshift","plate","mjd","fiberid"
"4493",1237646797600524032,120.902282294302,0.495115842122981,23.24958,22.032,20.20677,19.23122,18.82141,308,301,4,97,5342458653617135616,"GALAXY",0.5027167,4745,55892,231
"4494",1237646794380804352,93.8871639530945,1.3059244834878,16.52087,15.72976,15.52155,15.38462,15.43767,307,301,6,120,1417623480609826816,"GALAXY",0,1259,52931,420
"4495",1237646794374644480,79.9262780223189,1.36024873608446,19.92393,18.5063,17.74553,17.31947,17.05374,307,301,6,26,8175293749661769728,"GALAXY",0.08916548,7261,56603,489
"4496",1237646646223372544,71.1648810949762,-0.652302460323653,21.18492,20.23142,19.96034,19.82576,19.79186,273,301,2,409,897395040278571008,"GALAXY",0,797,52263,192
"4497",1237646794377594112,86.5931545726643,1.42298924980259,21.54893,20.33578,18.85931,18.15411,17.65798,307,301,6,71,8170870415305973760,"GALAXY",0.1535701,7257,56658,781
"4498",1237646794374644736,79.8815681633436,1.39122089067121,21.93957,20.40328,19.06147,18.49788,18.07882,307,301,6,26,8175293474783862784,"GALAXY",0.2994707,7261,56603,488
"4499",1237646798137656320,121.412230238258,0.984511769051693,22.59251,21.36517,20.23986,19.35475,18.8324,308,301,5,101,5342635125233393664,"GALAXY",0.5873218,4745,55892,873
"4500",1237646798137656576,121.490964721629,0.890346349216577,24.50417,22.51467,20.38488,19.42371,19.05386,308,301,5,101,5342641722303160320,"GALAXY",0.5088955,4745,55892,897
"4501",1237646798137656832,121.47825637102,0.956039617350114,23.05451,23.26651,21.54865,20.41494,19.69552,308,301,5,101,5342633475965952000,"GALAXY",0.6322761,4745,55892,867
"4502",1237646798137722112,121.61040219767,0.871273221254356,22.51628,20.69003,18.97832,18.35331,17.8902,308,301,5,102,5342642546936881152,"GALAXY",0.3580479,4745,55892,900
"4503",1237646798137722368,121.665166184215,0.908644540563352,22.29805,20.8083,19.13452,18.48348,18.18936,308,301,5,102,5342640347913625600,"GALAXY",0.3595643,4745,55892,892
"4504",1237646798137786880,121.676822923036,0.854560270086982,21.85412,19.54743,18.05243,17.50399,17.19809,308,301,5,103,5342651892785717248,"GALAXY",0.2584356,4745,55892,934
"4505",1237646798137787392,121.705773807429,0.944248110232732,24.35443,23.08731,20.86823,19.693,19.25817,308,301,5,103,5342648319372926976,"GALAXY",0.5774308,4745,55892,921
"4506",1237646798137787392,121.802125760104,0.855475506599758,25.02634,21.90814,20.17926,19.22341,18.68446,308,301,5,103,5342652717419438080,"GALAXY",0.5047174,4745,55892,937
"4507",1237646798137787904,121.748271104126,0.891009525159416,23.74677,22.75365,21.10284,20.06169,19.5069,308,301,5,103,5342652167663624192,"GALAXY",0.5792726,4745,55892,935
"4508",1237646798137788160,121.708487246868,0.874751415107719,23.15607,22.95075,20.89328,19.71096,19.10471,308,301,5,103,5342651617907810304,"GALAXY",0.772647,4745,55892,933
"4509",1237646798137852416,121.820751766195,0.931990370368578,19.37035,17.34262,16.35286,15.924,15.58903,308,301,5,104,5342663162779901952,"GALAXY",0.1019929,4745,55892,975
"4510",1237646798137852672,121.910430287744,0.896389034158332,23.42736,22.81119,20.2757,19.14886,18.67588,308,301,5,104,5342662613024088064,"GALAXY",0.5857331,4745,55892,973
"4511",1237646798137853440,121.938714042847,0.949425310987271,23.12193,21.66541,20.10243,19.15857,18.69567,308,301,5,104,5342663712535715840,"GALAXY",0.5024486,4745,55892,977
"4512",1237646798137918208,122.087899886235,0.843146890967,19.05249,17.03777,16.07633,15.63148,15.31245,308,301,5,105,5342400104622956544,"GALAXY",0.1015328,4745,55892,18
"4513",1237646798137918464,122.104554647143,0.967015264196525,23.65,22.39163,20.99669,19.98519,19.48841,308,301,5,105,5342667560826413056,"GALAXY",0.5189487,4745,55892,991
"4514",1237646798137918720,122.015447959069,0.849471395410085,25.34964,21.83223,20.18517,19.34547,18.92489,308,301,5,105,5.342405877059e+18,"GALAXY",0.5030594,4745,55892,39
"4515",1237646798137918720,122.01592259842,0.907141823313196,25.95341,21.66267,20.16475,19.283,18.75655,308,301,5,105,5342668660338040832,"GALAXY",0.5024054,4745,55892,995
"4516",1237646798137918720,122.034914982296,0.906529541370719,26.35697,22.16302,20.59524,19.48108,18.97455,308,301,5,105,5342669759849668608,"GALAXY",0.5066078,4745,55892,999
"4517",1237646798137918720,122.039458544031,0.909851663792495,24.79329,22.05013,20.25521,19.31714,18.95357,308,301,5,105,5390950964642422784,"GALAXY",0.503758,4788,55889,517
"4518",1237646798137918976,122.096723031113,0.957569877569936,22.73174,21.6866,20.05819,19.24802,18.80544,308,301,5,105,5390951514398236672,"GALAXY",0.4603617,4788,55889,519
"4519",1237646798138049792,122.348727982039,0.91478751449079,22.49731,21.78855,20.13767,19.24124,18.95139,308,301,5,107,5390966357805211648,"GALAXY",0.5026222,4788,55889,573
"4520",1237646798138114816,122.531908687962,0.954766520538173,25.60126,21.40229,19.96524,19.20365,19.00804,308,301,5,108,5390965808049397760,"GALAXY",0.391735,4788,55889,571
"4521",1237646798138180096,122.58409447837,0.845593698295473,24.19649,22.35605,20.73507,19.94763,19.47252,308,301,5,109,5390976803165675520,"GALAXY",0.4804705,4788,55889,611
"4522",1237646798138180608,122.608777599429,0.97564966042506,26.34873,23.705,20.52637,19.4241,18.67056,308,301,5,109,5390975703654047744,"GALAXY",0.6421804,4788,55889,607
"4523",1237646798138245888,122.79373481361,0.860261699677526,20.16086,18.29624,17.05477,16.56105,16.24707,308,301,5,110,5391000167787765760,"GALAXY",0.189085,4788,55889,696
"4524",1237646798138246912,122.825840800038,0.85810049087896,25.48375,23.70124,21.83126,20.20323,19.6512,308,301,5,110,5390999618031951872,"GALAXY",0.7374361,4788,55889,694
"4525",1237646798138310912,122.926202148244,0.981335981453228,25.83634,22.97489,20.95464,19.65987,19.12145,308,301,5,111,5390999068276137984,"GALAXY",0.6548588,4788,55889,692
"4526",1237646798138311168,122.943287913232,0.968111556454259,24.69368,20.60629,19.78808,18.94243,18.30713,308,301,5,111,5390998793398231040,"GALAXY",0.6568193,4788,55889,691
"4527",1237646798138311424,122.96843913358,0.843313512463538,23.75541,22.22295,20.67686,19.63449,19.39203,308,301,5,111,5391010613148229632,"GALAXY",0.569001,4788,55889,734
"4528",1237646798138311680,122.98090949933,0.957916705410824,24.39476,22.1085,20.64734,19.80302,19.47399,308,301,5,111,5391009238758694912,"GALAXY",0.5082864,4788,55889,729
"4529",1237646798138311680,122.896875472166,0.88198472409974,24.31786,22.11753,20.43199,19.62801,19.35397,308,301,5,111,5390998243642417152,"GALAXY",0.4538638,4788,55889,689
"4530",1237648595579634176,244.413414664716,-1.25614004026035,20.64473,18.92583,17.90135,17.43491,17.0719,727,301,1,73,389620769799301120,"GALAXY",0.0822249,346,51693,216
"4531",1237648595579699712,244.576496937277,-1.25526341343839,19.29697,18.08211,17.20792,16.74347,16.43762,727,301,1,74,389597954933024768,"GALAXY",0.1272051,346,51693,133
"4532",1237648596116833280,245.037101322827,-0.835664890644026,22.4418,21.51546,19.55337,18.80468,18.40718,727,301,2,78,389574865188841472,"GALAXY",0.3151764,346,51693,49
"4533",1237648596651737600,240.619285252003,-0.414544101545228,19.69037,18.47486,17.71393,17.22383,16.91332,727,301,3,48,387361548282128384,"GALAXY",0.1214288,344,51693,189
"4534",1237648597190050304,243.907445992024,0.00239455973999592,18.71962,17.45311,16.88231,16.54723,16.2756,727,301,4,70,389626542235346944,"GALAXY",0.06540032,346,51693,237
"4535",1237648597190115840,244.102332171457,0.00261959814631587,19.35342,18.11187,17.45305,17.10616,16.88711,727,301,4,71,389611149072558080,"GALAXY",0.07115377,346,51693,181
"4536",1237648597190377728,244.668251671712,0.00217929465134259,19.79621,18.1206,17.41069,17.01314,16.73783,727,301,4,75,389593007130699776,"GALAXY",0.07918174,346,51693,115
"4537",1237648597190509056,244.944502821821,0.00448751348115156,21.0712,18.83136,17.54627,16.92334,16.47926,727,301,4,77,389594381520234496,"GALAXY",0.1531338,346,51693,120
"4538",1237648597726790400,243.607423630033,0.420113593875236,19.99622,18.48854,17.70749,17.29327,17.03894,727,301,5,68,388607844661880832,"GALAXY",0.06536702,345,51690,627
"4539",1237648598263070976,242.339781999041,0.94429464590121,23.13844,19.92141,18.083,17.43135,17.04982,727,301,6,59,388547096644446208,"GALAXY",0.2836664,345,51690,406
"4540",1237648598263267840,242.654428947253,0.842650190185974,25.84244,20.30308,18.58992,17.95428,17.54364,727,301,6,62,388582281016535040,"GALAXY",0.3114962,345,51690,534
"4541",1237648598263922688,244.204786580361,0.843475699621022,24.61107,24.49788,23.53992,24.36356,19.72141,727,301,6,72,389687565130688512,"GALAXY",0.3586988,346,51693,459
"4542",1237648672919519488,239.284296856122,-0.867504785512467,20.00218,18.28573,17.5063,17.05276,17.14311,745,301,1,538,386221354707347456,"GALAXY",0.03133717,343,51692,137
"4543",1237648672919519744,239.360635217239,-0.916689727240953,19.23879,17.49932,16.53521,16.09223,15.76121,745,301,1,538,386219155684091904,"GALAXY",0.03969949,343,51692,129
"4544",1237648672921355008,243.546906512849,-0.854015246008438,19.93664,17.81228,16.80736,16.21419,15.72701,745,301,1,566,388440169138644992,"GALAXY",0.05669871,345,51690,17
"4545",1237648672921420288,243.567523983011,-0.880445872710823,18.83577,17.25845,16.54556,16.13434,15.83491,745,301,1,567,388440718894458880,"GALAXY",0.07050942,345,51690,19
"4546",1237648672921485568,243.708876085192,-0.915652960805175,17.61482,15.69639,14.77024,14.31876,13.95353,745,301,1,568,389641385642321920,"GALAXY",0.0307668,346,51693,291
"4547",1237648672921551360,243.929286993462,-0.919464580301057,19.73949,17.68262,16.55955,16.08162,15.66007,745,301,1,569,389629291014416384,"GALAXY",0.1145961,346,51693,247
"4548",1237648672921551360,243.975757988265,-0.914182432574777,19.72884,17.92554,17.03068,16.63407,16.3201,745,301,1,569,389627641746974720,"GALAXY",0.08673481,346,51693,241
"4549",1237648672921748224,244.405453370073,-0.86222404825929,19.79259,18.50587,17.87541,17.51318,17.25055,745,301,1,572,389619120531859456,"GALAXY",0.05858746,346,51693,210
"4550",1237648672921813504,244.563036736603,-0.940240539857003,20.6889,18.63606,17.48283,16.98992,16.58817,745,301,1,573,389599329322559488,"GALAXY",0.1527312,346,51693,138
"4551",1237648672921814016,244.512664245166,-0.934182656522487,19.14963,18.00378,17.4657,17.1376,16.90036,745,301,1,573,389618021020231680,"GALAXY",0.04402394,346,51693,206
"4552",1237648672921814528,244.550137172475,-0.930551183433231,25.18211,21.04354,19.19808,18.45256,17.90617,745,301,1,573,389598504688838656,"GALAXY",0.3960392,346,51693,135
"4553",1237648672921879296,244.618885450236,-0.893123171247774,23.15676,21.14296,19.2347,18.50388,18.02772,745,301,1,574,389594656398141440,"GALAXY",0.3982457,346,51693,121
"4554",1237648672922010368,245.029705581084,-0.93311991774729,21.96121,19.3718,17.756,17.15887,16.78561,745,301,1,576,389575689822562304,"GALAXY",0.2450941,346,51693,52
"4555",1237648672922076416,245.090805012277,-0.878529974931395,22.7654,21.131,19.2903,18.51939,17.97818,745,301,1,577,389573490799306752,"GALAXY",0.4189593,346,51693,44
"4556",1237648672922206464,245.48478876081,-0.860932062632881,20.0184,17.96828,17.06853,18.93844,16.13404,745,301,1,579,389566343973726208,"GALAXY",0.04509151,346,51693,18
"4557",1237648672922206720,245.359371457351,-0.905392886472092,19.38219,18.20107,17.8056,17.4992,17.41172,745,301,1,579,409908413749815296,"GALAXY",0.06565089,364,52000,294
"4558",1237648672922206720,245.417659293308,-0.85560513562754,19.2266,17.27751,16.39126,15.95711,15.61498,745,301,1,579,409904840337025024,"GALAXY",0.04565,364,52000,281
"4559",1237648672922206976,245.47604120004,-0.859924269720683,19.41398,17.29078,16.33702,15.87626,15.48284,745,301,1,579,409908688627722240,"GALAXY",0.04462435,364,52000,295
"4560",1237648672922272256,245.538824342651,-0.872555231968954,19.19971,17.22391,16.29199,15.85335,15.48367,745,301,1,580,389565244462098432,"GALAXY",0.04954444,346,51693,14
"4561",1237648672922272256,245.554571608624,-0.928832066192422,20.00273,17.9902,16.98601,16.54361,16.14571,745,301,1,580,409908963505629184,"GALAXY",0.09262145,364,52000,296
"4562",1237646798674199808,120.713939527041,1.28222493835209,24.32453,21.77637,20.11551,19.30108,18.91889,308,301,6,96,5342584547698515968,"GALAXY",0.5143799,4745,55892,689
"4563",1.237646798674e+18,120.299611820476,1.38861523369284,24.50756,22.8724,20.81617,19.73087,19.11053,308,301,6,93,5342571353558982656,"GALAXY",0.5888717,4745,55892,641
"4564",1237646798673806848,119.869125391855,1.34467453701496,25.17724,21.26089,19.42007,18.70271,18.40174,308,301,6,90,5342550187960147968,"GALAXY",0.4151629,4745,55892,564
"4565",1237646798673806336,119.853924293869,1.2641644296541,24.39445,22.51255,21.13112,19.95533,19.41282,308,301,6,90,5342551012593868800,"GALAXY",0.594251,4745,55892,567
"4566",1237646798673805312,119.737736912838,1.34846055071144,22.43571,19.50171,18.05334,17.53724,17.19384,308,301,6,90,5342549638204334080,"GALAXY",0.2305404,4745,55892,562
"4567",1237646798673675008,119.502783376326,1.32316615490286,19.96763,18.00516,16.82587,16.3433,15.98123,308,301,6,88,5342533695285731328,"GALAXY",0.1486725,4745,55892,504
"4568",1237646798673674496,119.483447786199,1.26428228879365,25.32473,20.10682,19.12509,18.39312,18.13145,308,301,6,88,5342534519919452160,"GALAXY",0.1477502,4745,55892,507
"4569",1237646798138639616,123.678012399668,0.89049301330234,23.3484,22.01436,20.22383,19.28957,18.6095,308,301,5,116,5391054868491247616,"GALAXY",0.4954354,4788,55889,895
"4570",1237646798138639360,123.657002350386,0.898584928838377,24.74223,21.64401,20.02771,19.08681,18.62672,308,301,5,116,5391054318735433728,"GALAXY",0.4948164,4788,55889,893
"4571",1237646798138638592,123.743041475178,1.00639863332928,18.98689,17.09758,16.18773,15.7323,15.46169,308,301,5,116,5391054043857526784,"GALAXY",0.09046602,4788,55889,892
"4572",1237646798138508544,123.391411054386,0.933357018956953,24.07266,21.73168,20.43267,19.27451,18.64837,308,301,5,114,5391032328502878208,"GALAXY",0.5789233,4788,55889,813
"4573",1237646798138508544,123.376963930472,0.986962586327673,22.17403,21.82319,20.84884,19.90755,19.62891,308,301,5,114,5391031778747064320,"GALAXY",0.5950533,4788,55889,811
"4574",1237646798138508288,123.327465952902,0.899981534519096,26.0274,21.85305,20.1837,19.38034,19.02468,308,301,5,114,5391033153136599040,"GALAXY",0.4355651,4788,55889,816
"4575",1237646798138507520,123.398609659,0.888741773495062,20.67785,18.57182,17.27087,16.77211,16.45076,308,301,5,114,5391033702892412928,"GALAXY",0.1916652,4788,55889,818
"4576",1237646798138442496,123.295256127071,0.898909832056378,22.78405,23.28704,21.24062,19.94543,19.69882,308,301,5,113,5391032878258692096,"GALAXY",0.7347196,4788,55889,815
"4577",1237646798138441984,123.251486742282,0.964714817376075,24.13455,22.02063,20.58625,19.80553,19.29342,308,301,5,113,5391021333386600448,"GALAXY",0.29827,4788,55889,773
"4578",1237646798138377728,123.098881791183,0.957702867491325,23.90996,23.21997,21.37366,20.21267,19.55997,308,301,5,112,5391020783630786560,"GALAXY",0.6494039,4788,55889,771
"4579",1237646798138377472,123.118167980054,0.987429336053872,24.55192,22.36427,20.79112,19.66399,19.23161,308,301,5,112,5391020233874972672,"GALAXY",0.5734954,4788,55889,769
"4580",1237646798138312192,122.980166092919,0.870648160971605,24.95185,22.12685,20.39238,19.45887,18.92868,308,301,5,111,5391010338270322688,"GALAXY",0.503951,4788,55889,733
"4581",1237646798138311936,122.942989288248,0.948798030811087,25.14069,20.55466,18.98913,18.21552,17.78324,308,301,5,111,5391000717543579648,"GALAXY",0.4411744,4788,55889,698
"4582",1237646798138573568,123.612777090055,0.948787094735607,18.97095,17.07911,16.13754,15.65789,15.34548,308,301,5,115,5391052944345899008,"GALAXY",0.06836422,4788,55889,888
"4583",1237646798674134272,120.548637540439,1.29614901513887,23.15995,22.16751,20.66644,19.70107,19.12353,308,301,6,95,5342572453070610432,"GALAXY",0.5539305,4745,55892,645
"4584",1237646798674068736,120.337251867574,1.26703869190657,23.79429,23.54209,21.19431,20.04349,19.64951,308,301,6,94,5342573002826424320,"GALAXY",0.5883638,4745,55892,647
"4585",1.237646798674e+18,120.221543226579,1.29511284219459,23.80965,21.22983,19.43731,18.76198,18.28403,308,301,6,93,5342561457954332672,"GALAXY",0.4056307,4745,55892,605
"4586",1237646798673938176,120.150501034397,1.35494670910294,22.68733,22.26004,20.37833,19.11828,19.34826,308,301,6,92,5342560358442704896,"GALAXY",0.6828795,4745,55892,601
"4587",1237646798673872384,119.96623997547,1.2974038360189,23.36314,22.24711,20.63465,19.50209,18.90886,308,301,6,91,5342549363326427136,"GALAXY",0.6707696,4745,55892,561
"4588",1237646798673871872,119.950775584727,1.26995869230634,25.01763,22.1617,20.3958,19.23565,18.77936,308,301,6,91,5342549913082241024,"GALAXY",0.586166,4745,55892,563
"4589",1237646798673741568,119.577674912981,1.2966172920076,22.51821,23.26646,21.43018,20.09961,19.09503,308,301,6,89,5342533420407824384,"GALAXY",0.7151524,4745,55892,503
"4590",1237646798138574336,123.587268300801,0.934163127334914,24.23739,21.60796,19.99301,19.03083,18.44247,308,301,5,115,5391044423130783744,"GALAXY",0.5838351,4788,55889,857
"4591",1237646798138574080,123.507185545861,0.956570672956056,23.01904,20.83871,19.17965,18.52169,18.06353,308,301,5,115,5391043598497062912,"GALAXY",0.382715,4788,55889,854
"4592",1237646798138574080,123.502604184785,0.914972127512033,23.63227,22.41961,20.88626,19.7996,19.2436,308,301,5,115,5391043873374969856,"GALAXY",0.5789255,4788,55889,855
"4593",1237646798138573568,123.563716684237,0.993392391253451,20.07981,18.36906,17.23113,16.73017,16.39475,308,301,5,115,5391044698008690688,"GALAXY",0.19048,4788,55889,858
"4594",1237646798138508544,123.397994300399,0.996953822225397,23.2001,22.39986,20.28369,19.11011,18.54986,308,301,5,114,5391032603380785152,"GALAXY",0.5979998,4788,55889,814
"4595",1237646798138508544,123.382258798083,0.970470975126053,26.26719,22.40477,20.69338,19.87291,19.56317,308,301,5,114,5391030679235436544,"GALAXY",0.4355328,4788,55889,807
"4596",1237646798138377216,123.073089834516,0.942050072365062,25.99747,21.43831,19.97661,19.14167,18.711,308,301,5,112,5391009788514508800,"GALAXY",0.4405855,4788,55889,731
"4597",1237646798138312192,122.992967526291,0.91504182648058,22.81953,21.71711,20.268,19.44358,18.95604,308,301,5,111,5391008414124974080,"GALAXY",0.5553345,4788,55889,726
"4598",1237646798138311936,122.957049316579,0.893419604441408,22.62502,22.42035,20.78915,19.79891,19.38833,308,301,5,111,5391010063392415744,"GALAXY",0.5368169,4788,55889,732
"4599",1237646798673936896,120.15712175179,1.3379878090515,23.95447,21.10729,19.14772,18.58948,18.196,308,301,6,92,5342560633320611840,"GALAXY",0.3758842,4745,55892,602
"4600",1237646798673872128,119.930871228465,1.27097003156992,24.22058,22.11348,20.0471,19.15907,18.56886,308,301,6,91,5342550462838054912,"GALAXY",0.4167342,4745,55892,565
"4601",1237646798144340480,136.686192651641,0.93959063768456,24.46604,22.25399,21.18432,20.44456,20.14399,308,301,5,203,4298916009945833472,"GALAXY",0.5599549,3818,55532,837
"4602",1237648672922338048,245.700633163194,-0.844300570061714,18.04187,16.38026,15.51751,15.04708,14.68362,745,301,1,581,409906214726559744,"GALAXY",0.04593659,364,52000,286
"4603",1237648672922468608,246.020742957894,-0.877447933024285,18.05132,16.94163,16.56012,16.27179,16.12879,745,301,1,583,409897693511444480,"GALAXY",0.05315065,364,52000,255
"4604",1237648672922468864,246.015171970656,-0.902868762939568,17.75489,16.31037,15.54011,15.10274,14.79766,745,301,1,583,409898793023072256,"GALAXY",0.04652571,364,52000,259
"4605",1237648672922534144,246.160300368923,-0.896662044102853,18.03995,16.84321,16.26401,15.86949,15.62851,745,301,1,584,409882850104469504,"GALAXY",0.04825275,364,52000,201
"4606",1237648672922600192,246.318352308932,-0.941290759426968,21.55489,19.38733,17.93506,17.37978,16.97697,745,301,1,585,409861409627727872,"GALAXY",0.2144425,364,52000,123
"4607",1237648672922796288,246.778050427174,-0.871629387134305,21.76596,19.36016,17.92905,17.38287,16.96241,745,301,1,588,409853713046333440,"GALAXY",0.2165713,364,52000,95
"4608",1237648672922862592,246.943531294828,-0.899319165100154,20.90712,18.95829,17.56189,17.01463,16.62929,745,301,1,589,409850689389357056,"GALAXY",0.207579,364,52000,84
"4609",1237648672923320832,247.894202314399,-0.943236948920565,20.84393,18.83208,17.74412,17.28843,16.88049,745,301,1,596,391891535819466752,"GALAXY",0.1117936,348,51671,285
"4610",1237648672923321344,247.936803682602,-0.925387821163956,20.67386,18.50219,17.52138,17.05619,16.68399,745,301,1,596,391881915092723712,"GALAXY",0.112282,348,51671,250
"4611",1237648672923779328,249.003519918674,-0.939629451929441,21.15082,19.0789,17.87371,17.33952,16.93882,745,301,1,603,391826939511334912,"GALAXY",0.1121691,348,51671,50
"4612",1237648672923779840,249.044696263172,-0.895234005121167,20.01868,17.79328,16.70399,16.18392,15.77316,745,301,1,603,391825565121800192,"GALAXY",0.107073,348,51671,45
"4613",1237648672923844864,249.236067774198,-0.894839976991202,24.02896,21.95141,19.7669,19.04145,18.52437,745,301,1,604,391829138534590464,"GALAXY",0.3826653,348,51671,58
"4614",1237648672923845632,249.176909122395,-0.933519483386456,20.43907,18.78829,17.75972,17.25484,16.85216,745,301,1,604,391828313900869632,"GALAXY",0.1074734,348,51671,55
"4615",1237648672924041472,249.67273357163,-0.851543344654808,20.13021,18.65631,17.92848,17.46916,17.20556,745,301,1,607,391815394639243264,"GALAXY",0.08781031,348,51671,8
"4616",1237648672924041984,249.639517608554,-0.896538927407366,20.50378,18.66576,17.6805,17.2073,16.8742,745,301,1,607,391813470493894656,"GALAXY",0.05917491,348,51671,1
"4617",1237648672924041984,249.641525389358,-0.913741155872463,20.01766,17.74646,16.58423,16.07726,15.66218,745,301,1,607,391818418296219648,"GALAXY",0.1092862,348,51671,19
"4618",1237648672924107264,249.692211980955,-0.891026543234362,19.57101,17.94255,16.91265,16.47159,16.0629,745,301,1,608,391814844883429376,"GALAXY",0.08782733,348,51671,6
"4619",1237648673431879936,183.353449240012,-0.631338867250095,19.79882,18.10171,17.28813,16.83068,16.48455,745,301,2,164,323179761570441216,"GALAXY",0.07788806,287,52023,169
"4620",1237648673432207360,184.069273934303,-0.63151277795457,18.38508,17.15037,16.61963,16.38986,16.27164,745,301,2,169,3722243316541136896,"GALAXY",0.7351998,3306,54922,66
"4621",1237648673456194048,238.908154264187,-0.591490380267027,23.21023,20.56,18.78547,18.12359,17.7343,745,301,2,535,386233449335252992,"GALAXY",0.3007238,343,51692,181
"4622",1237648673456259840,238.943432674139,-0.603825512398141,23.06069,21.06217,19.20774,18.467,18.19494,745,301,2,536,386234823724787712,"GALAXY",0.3300673,343,51692,186
"4623",1237648673456390400,239.350993424867,-0.456703127056356,21.64079,18.93043,17.72282,17.12072,16.66129,745,301,2,538,387396732654217216,"GALAXY",0.08331983,344,51693,317
"4624",1237648673456455936,239.382779342383,-0.467645077965633,18.92431,17.23879,16.34981,15.87913,15.53199,745,301,2,539,386224928120137728,"GALAXY",0.08465462,343,51692,150
"4625",1237648673456456192,239.46344547127,-0.454633062911593,21.57423,19.04885,17.82038,17.31314,16.87758,745,301,2,539,386224378364323840,"GALAXY",0.158064,343,51692,148
"4626",1237648673456652544,239.886100397211,-0.423756518910729,19.78613,18.38705,17.46272,16.94871,16.59105,745,301,2,542,386216132027115520,"GALAXY",0.1205355,343,51692,118
"4627",1237648673458028800,242.954822857834,-0.44645743725235,18.90115,17.03906,16.03109,15.4815,15.06539,745,301,2,563,388466282539804672,"GALAXY",0.08011556,345,51690,112
"4628",1237648673458029056,243.021007365617,-0.494569887301748,19.2421,18.07248,17.57599,17.21374,17.00031,745,301,2,563,389647707834181632,"GALAXY",0.06661516,346,51693,314
"4629",1237648673458159616,243.297580540429,-0.494186245000682,22.06922,19.76859,18.45028,18.20152,17.5062,745,301,2,565,389634788572555264,"GALAXY",0.145674,346,51693,267
"4630",1237648673458356992,243.752659721104,-0.451697473870425,21.21034,19.35508,17.8933,17.34148,16.94494,745,301,2,568,389623793456277504,"GALAXY",0.227604,346,51693,227
"4631",1237648673458553344,244.276467384413,-0.432940791906116,22.14228,20.49906,22.1787,19.0905,18.69729,745,301,2,571,389607575659767808,"GALAXY",0.09189314,346,51693,168
"4632",1237648673458553600,244.284910358756,-0.455476626971969,18.63084,16.69326,15.67451,15.20557,14.82077,745,301,2,571,389605926392326144,"GALAXY",0.09280799,346,51693,162
"4633",1237648673458554112,244.209940618393,-0.497008383457449,24.18418,21.51951,19.53256,18.81775,18.31857,745,301,2,571,389614172729534464,"GALAXY",0.3986515,346,51693,192
"4634",1237648673458619392,244.337490571593,-0.429942274134406,25.34708,21.00481,19.1081,18.42146,17.8363,745,301,2,572,389607025903953920,"GALAXY",0.4170079,346,51693,166
"4635",1237648673458684416,244.491830991142,-0.470565563957013,18.43597,17.47617,17.10257,16.90971,16.82976,745,301,2,573,389602078101628928,"GALAXY",0.01660742,346,51693,148
"4636",1237648673458684416,244.496790593595,-0.498397857386447,17.9878,16.51811,15.74451,15.30433,14.98556,745,301,2,573,389601528345815040,"GALAXY",0.0504769,346,51693,146
"4637",1237648673458684416,244.511903288665,-0.434542934707335,20.58535,18.50278,17.44821,16.97135,16.59142,745,301,2,573,389602352979535872,"GALAXY",0.1077413,346,51693,149
"4638",1237648673458685184,244.533163122213,-0.443374651404158,22.79183,20.88971,18.9745,18.1911,17.71711,745,301,2,573,389600703712094208,"GALAXY",0.4031112,346,51693,143
"4639",1237648673458815488,244.873940177455,-0.507229659362431,20.94936,18.90866,17.65557,17.13574,16.75877,745,301,2,575,389589433717909504,"GALAXY",0.1535518,346,51693,102
"4640",1237648673458816000,244.77076532383,-0.498098736663083,24.11755,21.51843,19.63547,18.80691,18.27961,745,301,2,575,389589158840002560,"GALAXY",0.4358312,346,51693,101
"4641",1237648673458816256,244.819606710096,-0.432416586107511,22.90466,21.26235,19.30042,18.5743,18.11458,745,301,2,575,389590258351630336,"GALAXY",0.4183352,346,51693,105
"4642",1237648673458880768,245.025985156164,-0.468208925291133,23.49803,21.01199,18.99032,18.27364,17.9213,745,301,2,576,389578438601631744,"GALAXY",0.3310301,346,51693,62
"4643",1237648673458881024,244.921931910631,-0.503263917530288,19.62797,18.12794,17.06793,16.57327,16.19362,745,301,2,576,389589983473723392,"GALAXY",0.1523977,346,51693,104
"4644",1237648673458881024,244.925582121036,-0.45583640520824,19.34707,17.76923,16.92714,16.48486,16.14608,745,301,2,576,389590533229537280,"GALAXY",0.07900908,346,51693,106
"4645",1237648673458881024,244.935544825999,-0.479246996224929,18.53797,17.16947,16.5021,16.18933,15.95892,745,301,2,576,389591082985351168,"GALAXY",0.05936759,346,51693,108
"4646",1237648673458946560,245.151615782921,-0.505463512029404,20.07468,18.07997,17.06942,16.61636,16.22172,745,301,2,577,409913911307954176,"GALAXY",0.0689875,364,52000,314
"4647",1237648673458947840,245.197463022403,-0.47986280093541,22.08602,20.66495,18.7532,18.10285,17.62992,745,301,2,577,409910887650977792,"GALAXY",0.3976909,364,52000,303
"4648",1237648673459077120,245.36735255391,-0.45707380877553,18.12316,16.31978,15.37991,14.91012,14.5367,745,301,2,579,409910612773070848,"GALAXY",0.05909181,364,52000,302
"4649",1237648673459077376,245.376694392899,-0.457007951610686,19.46922,17.96987,17.31625,16.92729,16.71774,745,301,2,579,389579812991166464,"GALAXY",0.06916405,346,51693,67
